track_id,track_name,artists,track_genre,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
trk_00194,Musica 00194,Artista 103,latin,83,0.5801,0.7419,-6.7444,0.0982,0.243,0.0593,0.1737,0.2927,106.66,250217
trk_00195,Musica 00195,Artista 094,pop,72,0.8946,0.404,-5.054,0.2433,0.4083,0.029,0.4735,0.7674,134.7,208672
trk_00196,Musica 00196,Artista 023,pop,60,0.5933,0.676,-4.8264,0.2708,0.1997,0.0147,0.1177,0.5675,173.73,207222
trk_00197,Musica 00197,Artista 007,sertanejo,80,0.4656,0.93,-8.0444,0.1474,0.3174,0.1261,0.5108,0.5994,94.16,177956
trk_00198,Musica 00198,Artista 076,latin,44,0.7809,0.3127,-6.77,0.1104,0.5008,0.0469,0.21,0.8027,119.34,242196
trk_00199,Musica 00199,Artista 035,rock,53,0.577,0.6343,-7.3784,0.2841,0.3479,0.2102,0.3163,0.5658,135.79,139913
trk_00200,Musica 00200,Artista 125,hip-hop,75,0.8695,0.7607,-4.8184,0.0341,0.3912,0.0948,0.2579,0.2329,66.26,303309
trk_00201,Musica 00201,Artista 239,indie,61,0.757,0.4377,-4.4203,0.132,0.5286,0.126,0.1969,0.616,107.77,207597
trk_00202,Musica 00202,Artista 238,dance,53,0.7707,0.1662,-8.9801,0.0288,0.7182,0.0583,0.047,0.6926,138.59,150230
trk_00203,Musica 00203,Artista 220,electronic,56,0.7167,0.597,-6.1951,0.2594,0.2436,0.0624,0.0995,0.6128,149.27,262523
trk_00204,Musica 00204,Artista 044,pop,79,0.8352,0.9009,-5.9759,0.0207,0.159,0.2442,0.3158,0.3435,122.63,181707
trk_00205,Musica 00205,Artista 002,pop,64,0.6848,0.5705,-4.042,0.3735,0.1615,0.0161,0.117,0.2594,145.15,225527
trk_00206,Musica 00206,Artista 138,rock,55,0.6221,0.5684,-5.6826,0.0622,0.5029,0.0968,0.4994,0.3712,122.73,164005
trk_00207,Musica 00207,Artista 142,pop,67,0.846,0.3529,-5.1571,0.0651,0.1195,0.0495,0.0063,0.3105,101.75,177630
trk_00208,Musica 00208,Artista 169,funk,72,0.7287,0.7024,-4.4204,0.3678,0.252,0.0561,0.2734,0.6427,113.44,283660
trk_00209,Musica 00209,Artista 052,pop,66,0.6863,0.3965,-0.2922,0.0717,0.2,0.1895,0.1114,0.3428,114.5,205257
trk_00210,Musica 00210,Artista 168,electronic,60,0.4369,0.4,-4.8938,0.1598,0.6525,0.2834,0.0439,0.1289,130.61,241824
trk_00211,Musica 00211,Artista 001,funk,90,0.7326,0.3183,-6.321,0.0141,0.2135,0.2207,0.1544,0.6611,127.77,216412
trk_00212,Musica 00212,Artista 002,sertanejo,64,0.6298,0.8103,-3.5985,0.0494,0.6224,0.0085,0.2219,0.4598,109.81,209024
trk_00213,Musica 00213,Artista 220,rock,54,0.2482,0.3128,-1.1868,0.0888,0.5985,0.0753,0.1113,0.3933,85.78,183187
trk_00214,Musica 00214,Artista 249,indie,27,0.1726,0.1428,-3.3275,0.2062,0.4148,0.0179,0.4029,0.8417,162.2,151755
trk_00215,Musica 00215,Artista 227,funk,80,0.5378,0.5214,-1.1854,0.0289,0.0192,0.2028,0.1624,0.4805,139.7,238014
trk_00216,Musica 00216,Artista 216,indie,60,0.2804,0.6869,-4.7936,0.4459,0.4778,0.0603,0.1657,0.9531,125.76,218399
trk_00217,Musica 00217,Artista 211,pop,57,0.6382,0.7976,-1.8369,0.3078,0.4289,0.0931,0.3385,0.3075,143.51,188450
trk_00218,Musica 00218,Artista 067,pop,61,0.5205,0.3375,-6.8347,0.0904,0.109,0.0227,0.1023,0.6931,145.52,196237
trk_00219,Musica 00219,Artista 106,r&b,63,0.5316,0.7303,-2.3736,0.1767,0.2348,0.0224,0.3789,0.5803,130.56,277530
trk_00220,Musica 00220,Artista 160,hip-hop,68,0.6906,0.5767,-5.4519,0.0164,0.3853,0.0956,0.0196,0.1298,100.0,254263
trk_00221,Musica 00221,Artista 084,hip-hop,62,0.3667,0.814,-4.5245,0.1478,0.3755,0.1896,0.3136,0.1341,107.62,226989
trk_00222,Musica 00222,Artista 193,electronic,55,0.6362,0.7248,-5.7109,0.2371,0.2958,0.1096,0.4106,0.353,157.18,173602
trk_00223,Musica 00223,Artista 010,funk,38,0.6087,0.2511,-6.1618,0.1414,0.4548,0.007,0.4393,0.3302,89.68,235496
trk_00224,Musica 00224,Artista 195,dance,68,0.7723,0.9213,-0.6047,0.0345,0.031,0.001,0.0681,0.783,112.72,178141
trk_00225,Musica 00225,Artista 018,rock,52,0.8348,0.4194,-3.0321,0.0934,0.7468,0.0022,0.2326,0.1661,146.7,195283
trk_00226,Musica 00226,Artista 165,r&b,68,0.8067,0.8303,-5.9443,0.2928,0.3228,0.1268,0.2237,0.4411,101.95,284455
trk_00227,Musica 00227,Artista 022,pop,88,0.4984,0.5857,-5.4293,0.0943,0.1723,0.038,0.0883,0.5595,120.64,160106
trk_00228,Musica 00228,Artista 063,sertanejo,74,0.8088,0.6909,-8.1032,0.0755,0.3552,0.1081,0.0162,0.6967,105.9,184163
trk_00229,Musica 00229,Artista 128,funk,57,0.8139,0.4583,-7.232,0.299,0.535,0.2025,0.1218,0.5157,132.32,252456
trk_00230,Musica 00230,Artista 129,pop,75,0.2321,0.8715,-5.9008,0.0602,0.2461,0.0325,0.1454,0.4512,88.2,271780
trk_00231,Musica 00231,Artista 197,pop,72,0.6341,0.6801,-8.8948,0.0363,0.3246,0.0389,0.2677,0.271,142.99,171111
trk_00232,Musica 00232,Artista 105,hip-hop,65,0.7663,0.4098,-7.0357,0.13,0.0977,0.0291,0.0648,0.0992,128.73,200163
trk_00233,Musica 00233,Artista 144,dance,53,0.6252,0.6324,0.4842,0.0595,0.5165,0.0104,0.116,0.6848,98.04,293805
trk_00234,Musica 00234,Artista 072,sertanejo,66,0.7479,0.9855,-3.4211,0.222,0.4699,0.0853,0.0615,0.8249,84.79,292190
trk_00235,Musica 00235,Artista 128,r&b,63,0.6924,0.6142,-2.0538,0.114,0.5728,0.0355,0.2735,0.4007,147.78,188533
trk_00236,Musica 00236,Artista 244,indie,53,0.754,0.5517,-5.343,0.0388,0.517,0.1297,0.343,0.5628,116.3,209852
trk_00237,Musica 00237,Artista 249,electronic,83,0.9191,0.9771,-4.2779,0.1201,0.2335,0.0497,0.2949,0.7283,62.4,229266
trk_00238,Musica 00238,Artista 075,indie,65,0.7968,0.6052,-1.2362,0.1541,0.5907,0.1594,0.1382,0.6057,106.51,263065
trk_00239,Musica 00239,Artista 080,pop,47,0.466,0.6367,0.1321,0.5469,0.4057,0.0407,0.1042,0.8066,171.07,192840
trk_00240,Musica 00240,Artista 205,pop,57,0.4881,0.9231,-7.1864,0.2407,0.7012,0.0899,0.1959,0.4541,86.01,199848
trk_00241,Musica 00241,Artista 027,latin,70,0.7396,0.3676,-2.2613,0.1627,0.3228,0.1485,0.0644,0.5505,122.01,393627
trk_00242,Musica 00242,Artista 213,indie,77,0.4395,0.6508,-4.1403,0.3444,0.2452,0.0098,0.2536,0.8454,142.39,270733
trk_00243,Musica 00243,Artista 056,rock,46,0.6699,0.6578,-8.6507,0.2284,0.5611,0.1185,0.1216,0.7169,105.74,246488
trk_00244,Musica 00244,Artista 025,sertanejo,46,0.6637,0.6435,-6.0726,0.2346,0.4838,0.2879,0.2625,0.4747,84.79,187300
trk_00245,Musica 00245,Artista 142,sertanejo,66,0.4173,0.4475,-6.1564,0.0719,0.066,0.1085,0.2115,0.6419,123.67,228172
trk_00246,Musica 00246,Artista 190,latin,60,0.6033,0.9634,-1.0528,0.1356,0.4236,0.3442,0.4187,0.6312,113.81,209127
trk_00247,Musica 00247,Artista 211,sertanejo,74,0.5964,0.7843,-2.7521,0.1176,0.2557,0.1136,0.0626,0.2238,104.54,193632
trk_00248,Musica 00248,Artista 222,hip-hop,67,0.6242,0.5937,-6.2614,0.0843,0.406,0.1129,0.1539,0.4583,131.05,181857
trk_00249,Musica 00249,Artista 156,hip-hop,65,0.6751,0.3491,-4.1014,0.1021,0.4379,0.0012,0.0836,0.2226,162.16,175716
trk_00250,Musica 00250,Artista 139,hip-hop,100,0.8546,0.7438,-6.2988,0.0253,0.1099,0.0669,0.2294,0.2737,98.09,212623
trk_00251,Musica 00251,Artista 125,funk,52,0.3963,0.6082,-6.3914,0.1641,0.6304,0.027,0.0576,0.2396,121.81,150102
trk_00252,Musica 00252,Artista 108,latin,70,0.7665,0.6451,1.0,0.0203,0.3402,0.0174,0.1038,0.3612,134.79,109725
trk_00253,Musica 00253,Artista 217,electronic,64,0.6801,0.2044,-12.1845,0.1069,0.3309,0.0018,0.2299,0.3568,124.94,170831
trk_00254,Musica 00254,Artista 231,rock,71,0.6281,0.5588,-2.708,0.1403,0.1404,0.3258,0.3566,0.2355,81.24,217705
trk_00255,Musica 00255,Artista 072,rock,68,0.5655,0.7183,-8.0436,0.0837,0.2732,0.1063,0.4176,0.4606,105.25,145864
trk_00256,Musica 00256,Artista 067,indie,68,0.6908,0.5519,-4.1092,0.0565,0.5876,0.0015,0.2125,0.4251,112.17,128500
trk_00257,Musica 00257,Artista 178,latin,63,0.3863,0.7171,-4.2168,0.0482,0.2912,0.0021,0.2218,0.477,113.81,158752
trk_00258,Musica 00258,Artista 060,pop,49,0.5478,0.2456,-8.9239,0.1474,0.6793,0.1364,0.1707,0.1631,162.66,229203
trk_00259,Musica 00259,Artista 116,pop,67,0.7273,0.683,-4.9358,0.1376,0.2638,0.0059,0.0145,0.4327,68.87,224406
trk_00260,Musica 00260,Artista 237,sertanejo,51,0.6992,0.585,-8.2334,0.0915,0.0885,0.1338,0.0717,0.5737,163.02,167777
trk_00261,Musica 00261,Artista 002,pop,66,0.7353,0.6696,-3.0921,0.045,0.3791,0.0004,0.0999,0.1728,93.27,173674
trk_00262,Musica 00262,Artista 246,latin,77,0.9425,0.775,-1.9129,0.0286,0.3298,0.0482,0.2061,0.7051,92.96,213178
trk_00263,Musica 00263,Artista 004,hip-hop,67,0.5469,0.257,-2.9082,0.0985,0.1094,0.0161,0.0812,0.7149,103.99,220087
trk_00264,Musica 00264,Artista 030,pop,92,0.7425,0.7122,0.823,0.0171,0.0567,0.1519,0.0357,0.2944,146.69,194722
trk_00265,Musica 00265,Artista 185,r&b,81,0.6438,0.8146,-5.0331,0.0402,0.0896,0.0365,0.2146,0.7232,144.54,274035
trk_00266,Musica 00266,Artista 154,pop,78,0.9181,0.5663,-7.2185,0.0721,0.2987,0.1331,0.2871,0.4002,112.83,199645
trk_00267,Musica 00267,Artista 093,rock,63,0.5489,0.7668,-6.0837,0.0155,0.2644,0.0152,0.0517,0.7504,111.2,264529
trk_00268,Musica 00268,Artista 199,pop,70,0.5925,0.5554,-1.1201,0.1642,0.3371,0.0235,0.3208,0.2482,116.24,266792
trk_00269,Musica 00269,Artista 042,pop,53,0.4196,0.3312,-7.9043,0.037,0.1011,0.1956,0.1528,0.3221,118.81,128326
trk_00270,Musica 00270,Artista 232,pop,74,0.7942,0.7899,-2.5155,0.2677,0.3747,0.0526,0.1422,0.2417,118.55,257268
trk_00271,Musica 00271,Artista 166,pop,60,0.3698,0.4772,-9.8412,0.0209,0.0536,0.1292,0.0277,0.5224,149.85,262566
trk_00272,Musica 00272,Artista 044,pop,88,0.889,0.7047,-4.8186,0.0581,0.1845,0.0533,0.0512,0.7142,128.76,252731
trk_00273,Musica 00273,Artista 080,pop,74,0.5981,0.8513,-2.9162,0.0615,0.36,0.0094,0.1926,0.1488,142.38,140456
trk_00274,Musica 00274,Artista 138,sertanejo,57,0.433,0.7383,-5.1552,0.0164,0.4436,0.0537,0.1329,0.7056,99.27,193415
trk_00275,Musica 00275,Artista 049,funk,69,0.6965,0.7237,-5.9736,0.1454,0.0619,0.0463,0.2016,0.5437,82.75,189518
trk_00276,Musica 00276,Artista 144,hip-hop,69,0.5904,0.6349,-9.9299,0.0763,0.2676,0.1268,0.3584,0.4229,118.34,290994
trk_00277,Musica 00277,Artista 012,hip-hop,75,0.2902,0.5214,0.1254,0.0311,0.1799,0.0131,0.2812,0.7285,145.45,281755
trk_00278,Musica 00278,Artista 243,electronic,62,0.6347,0.7544,-3.5662,0.3066,0.157,0.09,0.4584,0.6319,125.25,182053
trk_00279,Musica 00279,Artista 156,latin,66,0.4845,0.2764,-0.5701,0.058,0.1369,0.0585,0.194,0.8108,124.38,197035
trk_00280,Musica 00280,Artista 177,latin,45,0.64,0.399,-4.1416,0.281,0.3744,0.0992,0.3986,0.4166,121.73,135746
trk_00281,Musica 00281,Artista 222,pop,70,0.8619,0.6008,-1.8668,0.0592,0.2429,0.0378,0.4283,0.1835,107.23,210841
trk_00282,Musica 00282,Artista 215,rock,73,0.8771,0.6302,-5.8465,0.1784,0.3093,0.0114,0.1984,0.7694,151.58,309383
trk_00283,Musica 00283,Artista 115,rock,76,0.841,0.7686,-3.9894,0.1935,0.3619,0.1107,0.3815,0.4306,134.06,116011
trk_00284,Musica 00284,Artista 075,rock,63,0.6096,0.5343,-5.0329,0.1864,0.4249,0.3282,0.4114,0.4456,108.23,127818
trk_00285,Musica 00285,Artista 246,sertanejo,61,0.664,0.7063,-4.2589,0.2382,0.2499,0.0773,0.1966,0.3175,149.59,174156
trk_00286,Musica 00286,Artista 124,hip-hop,75,0.4488,0.6568,0.8606,0.2946,0.3227,0.0319,0.5871,0.6765,103.81,216915
trk_00287,Musica 00287,Artista 116,pop,63,0.6901,0.6778,-5.2173,0.4718,0.3671,0.2397,0.1412,0.1971,116.5,219522
trk_00288,Musica 00288,Artista 093,hip-hop,72,0.8175,0.8799,-3.316,0.0621,0.3579,0.192,0.0533,0.3408,77.45,170346
trk_00289,Musica 00289,Artista 053,electronic,50,0.7484,0.1577,-9.1304,0.325,0.399,0.0299,0.2146,0.3186,134.97,246415
trk_00290,Musica 00290,Artista 131,pop,61,0.9354,0.2739,-5.8013,0.0764,0.2395,0.277,0.3411,0.5569,119.4,222864
trk_00291,Musica 00291,Artista 122,latin,78,0.6088,0.8394,-5.9306,0.1155,0.2964,0.304,0.2299,0.572,99.25,280447
trk_00292,Musica 00292,Artista 050,pop,77,0.8292,0.369,-7.2681,0.0762,0.0157,0.1276,0.2221,0.7383,191.25,210041
trk_00293,Musica 00293,Artista 241,r&b,60,0.5035,0.2197,-1.5115,0.2077,0.1374,0.2069,0.1981,0.2102,136.63,191189
trk_00294,Musica 00294,Artista 042,pop,77,0.7901,0.3084,-6.9376,0.2803,0.1247,0.0433,0.3055,0.7624,166.41,258626
trk_00295,Musica 00295,Artista 249,latin,61,0.7091,0.7611,-7.449,0.2212,0.375,0.0583,0.1778,0.1456,134.91,297083
trk_00296,Musica 00296,Artista 183,r&b,64,0.6553,0.4696,-1.0608,0.2042,0.3252,0.0002,0.1693,0.3207,117.77,135158
trk_00297,Musica 00297,Artista 015,dance,49,0.7203,0.5141,-5.8639,0.3391,0.5331,0.0348,0.1225,0.4228,88.77,270234
trk_00298,Musica 00298,Artista 081,indie,69,0.699,0.6469,-1.4936,0.1649,0.3626,0.0484,0.3999,0.3985,117.0,143470
trk_00299,Musica 00299,Artista 076,indie,71,0.7213,0.5339,-1.9874,0.1487,0.3205,0.0642,0.0204,0.22,171.52,288996
trk_00300,Musica 00300,Artista 009,funk,75,0.588,0.5639,-3.9325,0.0015,0.2769,0.0476,0.3687,0.2849,118.71,123074
trk_00301,Musica 00301,Artista 204,indie,60,0.485,0.7233,-3.1529,0.0298,0.2511,0.0263,0.3615,0.2394,120.61,252067
trk_00302,Musica 00302,Artista 029,pop,62,0.3839,0.8718,-5.6504,0.3124,0.1341,0.0112,0.2805,0.3957,125.16,246446
trk_00303,Musica 00303,Artista 185,sertanejo,70,0.7827,0.8141,-3.7854,0.1391,0.0778,0.006,0.1315,0.3932,179.04,210184
trk_00304,Musica 00304,Artista 182,electronic,66,0.536,0.7106,-0.3147,0.0713,0.2868,0.048,0.0917,0.377,94.01,251564
trk_00305,Musica 00305,Artista 072,latin,80,0.6148,0.8505,-4.5838,0.0917,0.5463,0.0575,0.0693,0.3612,118.16,255480
trk_00306,Musica 00306,Artista 175,electronic,72,0.7056,0.694,-7.3382,0.2553,0.4021,0.0917,0.0504,0.6258,133.95,241937
trk_00307,Musica 00307,Artista 115,hip-hop,71,0.7245,0.6782,-9.8946,0.0735,0.3591,0.0676,0.3828,0.7416,145.52,167167
trk_00308,Musica 00308,Artista 026,funk,54,0.8058,0.3534,-5.8092,0.054,0.6261,0.1866,0.4796,0.6609,123.19,167182
trk_00309,Musica 00309,Artista 195,rock,46,0.6009,0.325,-8.7116,0.1311,0.325,0.1151,0.0901,0.3651,79.5,251649
trk_00310,Musica 00310,Artista 062,pop,83,0.5566,0.8041,0.4124,0.1291,0.225,0.1839,0.0916,0.4905,148.13,154102
trk_00311,Musica 00311,Artista 053,electronic,61,0.7125,0.24,-5.4899,0.3442,0.4725,0.1378,0.4727,0.3367,126.52,105371
trk_00312,Musica 00312,Artista 208,hip-hop,68,0.4944,0.533,-4.7815,0.0085,0.2118,0.0136,0.4718,0.6049,140.95,183665
trk_00313,Musica 00313,Artista 204,rock,61,0.7889,0.5416,-4.823,0.0488,0.1306,0.0248,0.3691,0.6606,107.74,169114
trk_00314,Musica 00314,Artista 010,hip-hop,84,0.6402,0.6274,-5.082,0.2002,0.2598,0.0055,0.1001,0.8084,159.47,251518
trk_00315,Musica 00315,Artista 159,hip-hop,80,0.5323,0.4758,-5.0756,0.0147,0.1455,0.0006,0.2841,0.8918,124.49,229836
trk_00316,Musica 00316,Artista 074,hip-hop,60,0.5625,0.6941,-8.2395,0.0289,0.4217,0.0001,0.0664,0.3625,104.58,277892
trk_00317,Musica 00317,Artista 124,hip-hop,94,0.8111,0.8823,-1.5375,0.0064,0.0707,0.0714,0.0976,0.4705,170.55,276932
trk_00318,Musica 00318,Artista 133,funk,79,0.4553,0.9244,-4.0561,0.1244,0.4157,0.2196,0.039,0.3704,112.86,255738
trk_00319,Musica 00319,Artista 118,rock,52,0.2551,0.5574,-4.3632,0.0195,0.4312,0.2975,0.1124,0.5311,128.74,155750
trk_00320,Musica 00320,Artista 194,r&b,52,0.6123,0.4821,-9.1601,0.2744,0.3664,0.0063,0.0763,0.2807,133.73,258931
trk_00321,Musica 00321,Artista 146,r&b,49,0.6723,0.4195,-10.0011,0.1402,0.4961,0.0256,0.3508,0.3855,139.45,332300
trk_00322,Musica 00322,Artista 150,electronic,59,0.7148,0.5151,-7.6012,0.0868,0.3731,0.097,0.2141,0.7039,88.57,217214
trk_00323,Musica 00323,Artista 027,hip-hop,44,0.4472,0.5415,-5.503,0.2906,0.0988,0.1351,0.199,0.8028,190.16,255850
trk_00324,Musica 00324,Artista 211,sertanejo,62,0.3682,0.4998,-1.1529,0.0396,0.5468,0.092,0.0283,0.3207,138.53,197821
trk_00325,Musica 00325,Artista 231,latin,56,0.5456,0.731,-14.6593,0.2609,0.2368,0.1249,0.1311,0.5437,160.03,81313
trk_00326,Musica 00326,Artista 132,funk,48,0.2311,0.5923,1.0,0.0912,0.5633,0.0717,0.0045,0.3197,94.49,180732
trk_00327,Musica 00327,Artista 122,indie,43,0.4346,0.3859,-9.5272,0.0555,0.3373,0.0001,0.0825,0.525,118.37,288848
trk_00328,Musica 00328,Artista 070,sertanejo,84,0.8376,0.8015,-2.2007,0.0212,0.6466,0.0097,0.1267,0.6164,122.95,200393
trk_00329,Musica 00329,Artista 210,funk,56,0.7722,0.3116,-3.962,0.1156,0.3608,0.0038,0.1833,0.3467,127.41,265169
trk_00330,Musica 00330,Artista 185,rock,75,0.8322,0.6811,-6.5886,0.2553,0.2368,0.0464,0.0611,0.7266,170.92,292127
trk_00331,Musica 00331,Artista 198,indie,69,0.769,0.7351,-3.2827,0.1743,0.1183,0.0902,0.0521,0.6346,153.15,187682
trk_00332,Musica 00332,Artista 155,rock,68,0.4366,0.7315,-6.2987,0.319,0.0945,0.0363,0.1824,0.2168,99.06,183527
trk_00333,Musica 00333,Artista 179,funk,53,0.8289,0.5362,-6.0614,0.0996,0.6015,0.1891,0.2157,0.6176,170.8,189839
trk_00334,Musica 00334,Artista 090,latin,70,0.647,0.5908,-9.4047,0.0835,0.3882,0.0098,0.1236,0.6225,87.57,153528
trk_00335,Musica 00335,Artista 101,pop,62,0.5128,0.2975,-8.0842,0.0806,0.2203,0.0804,0.2653,0.7131,122.36,210821
trk_00336,Musica 00336,Artista 127,sertanejo,69,0.7834,0.5879,-1.3671,0.0737,0.1771,0.0054,0.0885,0.2042,92.69,126891
trk_00337,Musica 00337,Artista 137,pop,63,0.6592,0.8086,0.4843,0.1737,0.6678,0.0156,0.0832,0.4204,150.85,83941
trk_00338,Musica 00338,Artista 123,funk,73,0.5651,0.648,-6.6368,0.2753,0.3964,0.0613,0.4792,0.5167,108.85,235942
trk_00339,Musica 00339,Artista 054,pop,65,0.6651,0.5794,-6.9701,0.1942,0.4649,0.0048,0.2312,0.3011,104.06,188449
trk_00340,Musica 00340,Artista 195,r&b,54,0.7963,0.2416,-10.5855,0.0945,0.0966,0.0142,0.1202,0.5478,142.72,178276
trk_00341,Musica 00341,Artista 068,pop,100,0.8194,0.6986,-2.4342,0.1825,0.1176,0.0315,0.1326,0.7394,134.79,261101
trk_00342,Musica 00342,Artista 166,dance,92,0.8795,0.5438,-5.0143,0.0383,0.0503,0.2043,0.2044,0.6944,109.79,226326
trk_00343,Musica 00343,Artista 116,indie,46,0.8352,0.7189,-5.5757,0.3339,0.4969,0.0596,0.0155,0.4314,129.47,154018
trk_00344,Musica 00344,Artista 052,sertanejo,67,0.7212,0.7397,-6.4092,0.2226,0.5225,0.1104,0.352,0.718,120.76,231279
trk_00345,Musica 00345,Artista 002,indie,41,0.704,0.6894,-2.9691,0.1419,0.3899,0.0088,0.071,0.119,137.54,277942
trk_00346,Musica 00346,Artista 012,indie,64,0.6361,0.929,-4.0899,0.1014,0.2033,0.1156,0.0797,0.8037,109.44,268466
trk_00347,Musica 00347,Artista 007,r&b,48,0.591,0.8197,-2.2849,0.119,0.5041,0.0323,0.3238,0.2229,138.11,271422
trk_00348,Musica 00348,Artista 219,rock,63,0.5834,0.7012,-4.9902,0.052,0.1301,0.2788,0.401,0.5909,114.17,217668
trk_00349,Musica 00349,Artista 182,sertanejo,61,0.726,0.8697,-0.9402,0.0563,0.2196,0.0874,0.3119,0.4681,137.22,195084
trk_00350,Musica 00350,Artista 189,pop,75,0.5917,0.5755,-3.2939,0.0572,0.472,0.0694,0.3085,0.6658,72.05,266307
trk_00351,Musica 00351,Artista 221,sertanejo,53,0.6214,0.6041,-7.4036,0.0161,0.4762,0.0035,0.2079,0.1739,108.71,310581
trk_00352,Musica 00352,Artista 193,pop,75,0.5031,0.7001,-5.4723,0.004,0.2004,0.0455,0.1264,0.4982,90.63,202481
trk_00353,Musica 00353,Artista 120,sertanejo,71,0.7447,0.578,-10.8523,0.027,0.0881,0.03,0.1965,0.417,86.58,187671
trk_00354,Musica 00354,Artista 080,sertanejo,100,0.8326,0.8492,-2.8338,0.5097,0.3448,0.0059,0.0299,0.3508,124.71,301236
trk_00355,Musica 00355,Artista 085,electronic,60,0.3311,0.5277,-8.8019,0.0314,0.2934,0.1434,0.2074,0.6809,133.42,206517
trk_00356,Musica 00356,Artista 096,electronic,74,0.8183,0.6577,-3.5997,0.1597,0.2187,0.0112,0.3969,0.3499,149.17,195741
trk_00357,Musica 00357,Artista 192,indie,57,0.9244,0.7443,-7.8603,0.2022,0.1075,0.03,0.1994,0.3848,140.88,186924
trk_00358,Musica 00358,Artista 044,indie,59,0.3083,0.8008,-6.0484,0.0091,0.2226,0.1633,0.1311,0.7831,95.11,247204
trk_00359,Musica 00359,Artista 087,electronic,49,0.4107,0.4426,-10.0484,0.013,0.245,0.0326,0.2386,0.4149,126.27,213444
trk_00360,Musica 00360,Artista 142,sertanejo,71,0.7883,0.4348,-1.9253,0.0417,0.301,0.0523,0.2455,0.3107,121.01,191956
trk_00361,Musica 00361,Artista 142,r&b,48,0.4407,0.3866,-4.8477,0.1513,0.5803,0.1998,0.0956,0.3897,98.02,211184
trk_00362,Musica 00362,Artista 186,pop,76,0.7008,0.8489,-2.4569,0.1889,0.3651,0.1153,0.732,0.6709,110.65,201515
trk_00363,Musica 00363,Artista 180,pop,56,0.5594,0.4746,-10.7931,0.1154,0.0434,0.0432,0.2842,0.8468,143.36,191183
trk_00364,Musica 00364,Artista 229,pop,88,0.871,0.4741,-6.6858,0.2446,0.4043,0.0001,0.0706,0.7154,131.46,234774
trk_00365,Musica 00365,Artista 211,funk,70,0.5117,0.624,-3.2928,0.168,0.3308,0.0416,0.1377,0.5564,93.87,223356
trk_00366,Musica 00366,Artista 088,hip-hop,74,0.5238,0.4247,-3.2644,0.0197,0.0673,0.0405,0.1094,0.5486,103.9,232804
trk_00367,Musica 00367,Artista 239,indie,63,0.4604,0.9116,-5.06,0.0016,0.2924,0.0161,0.2569,0.5513,125.06,267806
trk_00368,Musica 00368,Artista 241,funk,69,0.6639,0.5646,-7.3303,0.0555,0.1326,0.1689,0.1858,0.5024,66.56,149102
trk_00369,Musica 00369,Artista 204,hip-hop,74,0.6467,0.8094,-7.0252,0.1855,0.3613,0.0024,0.1733,0.5983,103.85,133888
trk_00370,Musica 00370,Artista 165,r&b,80,0.5754,0.5407,-2.5052,0.1024,0.4308,0.1414,0.1292,0.7211,130.67,170523
trk_00371,Musica 00371,Artista 199,indie,66,0.6844,0.8609,-9.864,0.1094,0.1147,0.0165,0.1516,0.4661,101.79,214887
trk_00372,Musica 00372,Artista 040,rock,68,0.7756,0.4768,-5.3506,0.0053,0.5828,0.0004,0.2225,0.3397,129.78,221919
trk_00373,Musica 00373,Artista 112,hip-hop,52,0.5377,0.5906,-13.1662,0.3487,0.2746,0.1102,0.2279,0.4191,62.91,179532
trk_00374,Musica 00374,Artista 233,hip-hop,69,0.6438,0.8138,-1.4024,0.3393,0.2512,0.1854,0.1306,0.125,137.54,211171
trk_00375,Musica 00375,Artista 023,pop,82,0.7303,0.8904,-6.3496,0.2672,0.1014,0.0116,0.0347,0.3235,98.11,175885
trk_00376,Musica 00376,Artista 052,pop,81,0.7471,0.4838,-2.347,0.2224,0.1702,0.0596,0.0776,0.7569,135.79,133360
trk_00377,Musica 00377,Artista 044,r&b,60,0.9436,0.7245,-8.0786,0.0285,0.1786,0.0714,0.4753,0.8541,153.12,144150
trk_00378,Musica 00378,Artista 062,electronic,84,0.8819,0.4801,-4.9866,0.0413,0.0038,0.0843,0.0039,0.2908,130.49,243772
trk_00379,Musica 00379,Artista 197,hip-hop,65,0.6906,0.731,-2.9786,0.1091,0.3983,0.1725,0.1873,0.6054,107.19,127771
trk_00380,Musica 00380,Artista 234,funk,55,0.3628,0.7328,-5.8334,0.0084,0.0729,0.1055,0.0588,0.5694,155.35,268849
trk_00381,Musica 00381,Artista 223,sertanejo,63,0.7779,0.4413,-11.4303,0.0294,0.1369,0.001,0.2245,0.591,110.94,217739
trk_00382,Musica 00382,Artista 190,r&b,66,0.769,0.6094,-7.794,0.121,0.5235,0.059,0.0051,0.6625,109.72,166095
trk_00383,Musica 00383,Artista 191,indie,48,0.4273,0.5022,-8.3106,0.2036,0.4548,0.0094,0.0798,0.4467,107.8,205828
trk_00384,Musica 00384,Artista 038,electronic,78,0.8109,0.4891,-3.4113,0.0648,0.0232,0.1212,0.2525,0.6276,110.57,163373
trk_00385,Musica 00385,Artista 152,hip-hop,49,0.5395,0.5364,-6.2768,0.2937,0.4373,0.0083,0.036,0.1092,90.54,297882
trk_00386,Musica 00386,Artista 228,dance,79,0.9709,0.1704,-4.8358,0.3121,0.0985,0.1156,0.6018,0.3445,96.39,192808
